tumor	gene_name	n_syn	n_mis	n_non	n_spl	n_ind	wmis_cv	wnon_cv	wspl_cv	wind_cv	pmis_cv	ptrunc_cv	pallsubs_cv	pind_cv	qmis_cv	qtrunc_cv	qallsubs_cv	pglobal_cv	qglobal_cv
LUAD	TAS2R1	1	13	3	0	0	15.0475349195432	72.1440774508742	72.1440774508742	0	5.59810925698789e-05	7.89130132788918e-05	4.61280492947136e-06	1	0.115643980875658	0.153210697640013	0.0112794612537898	6.12888373596743e-05	0.0599466118214974
LUAD	CYLC2	0	10	0	0	2	43.3722692779509	0	0	19.3192165317171	0.000276067563785842	0.806048693651555	0.000708874473300591	0.0074094670297021	0.17420753815415	0.922857456242832	0.288895884306379	6.91046915971549e-05	0.0643726655725498
LUAD	OR2T4	1	12	3	0	1	12.3375149432428	42.2184652221237	42.2184652221237	9.65960826585854	0.000295654022512082	0.00039420802401291	6.5591460365666e-05	0.0955469649798008	0.180736999636917	0.385574868287027	0.106925012306097	8.13477718469846e-05	0.0723329596759415
LUAD	REG3A	2	8	0	2	2	7.12036545979455	12.1369855752485	12.1369855752485	38.309128236189	0.00325990465452763	0.0227653657443391	0.00407294181713957	0.00202474738760395	0.393545444061675	0.922857456242832	0.63195621773966	0.00010477982109347	0.0891175156621942
CESC	PIK3CA	0	57	0	0	1	40.733734123628	0	0	7.34248336633744	0	0.506268788999411	0	0.12026600689651	0	0.915757555146169	0	0	0
CESC	FBXW7	0	14	7	0	1	14.3168898656682	55.7701926665528	55.7701926665528	11.0863202240321	7.64499197281054e-09	1.08583575464394e-09	7.4495964952348e-14	0.0829300749404403	3.738783324303e-05	4.96081389020908e-06	7.28645033198916e-10	2.08277839419679e-13	2.03716554736388e-09
CESC	EP300	2	13	14	1	0	3.68523553700348	30.3715587073943	30.3715587073943	0	0.00271440441948956	3.49720252756924e-14	2.04281036531029e-13	1	0.744170626466882	6.84122758443095e-10	1.33204854554e-09	6.17317308382326e-12	4.02532039552502e-08
CESC	TP53	3	15	2	0	1	18.739821983285	22.6587087219288	22.6587087219288	19.9216109609511	1.45391476635837e-11	0.00395319418322204	8.71702710014688e-12	0.0478622496317723	9.48049355316745e-08	0.915757555146169	4.26306210332683e-08	1.23100418747413e-11	6.02022597884222e-08
CESC	KMT2C	3	18	18	0	4	2.21722717590476	15.9531581075932	15.9531581075932	6.39178723014228	0.0402634389326211	5.2607918021863e-12	4.12109235625735e-11	0.0209959602058575	0.744170626466882	5.14558046171842e-08	1.3436134778851e-07	2.48985276840585e-11	9.74129997111106e-08
CESC	PTEN	0	6	2	2	3	10.2297931776569	59.7256300266545	59.7256300266545	58.2855053362479	0.000207020852803774	1.71016879702002e-06	6.28824361470492e-08	0.000110244736866876	0.606672727005882	0.00477918885818651	0.000136678468434286	1.85060633484113e-10	6.03359352036037e-07
CESC	KRAS	0	11	0	0	0	41.8259622910817	0	0	0	2.52453613569514e-12	0.803505907792225	2.0870527528416e-11	1	2.46924879432342e-08	0.915757555146169	8.16538519021748e-08	5.34132849061564e-10	1.4926723990489e-06
CESC	HLA-B	1	1	3	3	1	1.653861436826	119.785818262906	119.785818262906	21.6229055609221	0.657286915992521	1.01533781382557e-10	8.39507241501281e-10	0.0442584560407058	0.789029518574457	6.62067943801858e-07	2.34606295117829e-06	9.2947372021257e-10	2.27279561434979e-06
CESC	KMT2D	6	11	13	1	4	1.10521207580686	13.2278181276766	13.2278181276766	5.66927751434794	0.808591286244507	1.26797206068119e-09	2.61410149082764e-09	0.0281431293452468	0.87875904119528	4.96081389020908e-06	6.39213167044628e-06	1.79013948109485e-09	3.89096761435306e-06
CESC	HLA-A	0	4	2	2	1	7.80966672031873	83.5779231411645	83.5779231411645	21.0997707489643	0.0047063943365776	4.37077048220935e-07	1.79636293951013e-07	0.0453074451087909	0.744170626466882	0.00142501686954966	0.000351404518226972	1.59738306027002e-07	0.000312480074250021
CESC	CASP8	2	5	4	0	1	5.37219442721305	32.7684240008571	32.7684240008571	14.5623649696006	0.0075133955654022	1.56964163048334e-05	7.50740213339984e-06	0.0643740500394434	0.744170626466882	0.0318647720059017	0.0133508909575971	7.51148873312513e-06	0.0133581584179449
CESC	BAP1	0	0	4	0	1	0	44.1535179204707	44.1535179204707	10.7522119433078	0.187080707004411	5.79716752313608e-06	8.67996011344463e-06	0.0852931763779887	0.744170626466882	0.0141755238859485	0.0141497816449337	1.11911144765608e-05	0.0182433817825403
OV	TP53	0	119	22	17	37	363.700642475055	1130.57177302875	1130.57177302875	320.558535707403	0	0	0	8.65175064867668e-38	0	0	0	0	0
OV	BRCA1	0	0	6	0	8	0	51.1508953167393	51.1508953167393	14.4870672385079	0.180761778476951	8.39012464171063e-07	8.07535228686262e-08	0.000223733689355211	0.751328418998624	0.00820638091205717	0.000789850207178033	4.64996152693686e-10	4.54812736949695e-06
LUSC	TP53	4	63	7	8	17	27.3136528630975	53.7739169502485	53.7739169502485	326.420721461703	0	1.11022302462516e-15	0	4.68483097424484e-25	0	1.08590914038587e-11	0	0	0
LUSC	CDKN2A	0	6	6	3	4	58.7164747063973	1175.82617424627	1175.82617424627	180.125720246374	7.49889083743183e-05	2.22044604925031e-16	8.88178419700125e-16	1.12928653716041e-07	0.136533788836068	4.34363656154346e-12	8.68727312308692e-12	0	0
LUSC	KMT2D	5	8	14	0	13	0.725831045170672	12.9851408617411	12.9851408617411	17.7588738271073	0.570564433145819	6.62528021333486e-08	7.27485294227392e-10	1.8853245903573e-06	0.817864761186853	0.000420424988325174	4.74368910855875e-06	4.82947015711943e-14	3.14913650711901e-10
LUSC	KEAP1	0	17	0	0	3	63.2231126582266	0	0	36.313345201669	3.15955111407362e-07	0.835293433444661	1.15467377148626e-06	0.000308122163350433	0.00309035694467541	0.940361608741061	0.00451754566356284	8.09639444376842e-09	3.95954170272494e-05
LUSC	RB1	0	1	6	2	2	2.8814469090736	134.735363163342	134.735363163342	16.286932724107	0.55896094477719	8.59676900777373e-08	4.44183364534112e-08	0.0104990825075702	0.817864761186853	0.000420424988325174	0.000217227874425407	1.04864238403835e-08	4.10270846331162e-05
LUSC	PTEN	1	4	4	0	3	5.74901660449823	41.8618888450865	41.8618888450865	56.1778236411958	0.0534668975295913	6.60003778393259e-05	0.000278598112176898	8.86559236888519e-05	0.817864761186853	0.161387423911612	0.288035656605869	4.57345642801421e-07	0.00149109924408023
LUSC	HLA-A	0	0	3	1	1	0	183.36624703059	183.36624703059	20.3367748665261	0.583297562067461	5.71950892203077e-06	6.18287963316533e-06	0.0472226516186636	0.817864761186853	0.0223770067065532	0.01727849876914	4.68515977281037e-06	0.011694947844973
LUSC	ZNF479	0	12	3	0	1	52.8588983238361	103.967230793657	103.967230793657	14.4100576197099	7.11541042397457e-06	0.000243987780035759	4.55165721724438e-06	0.0655718631318953	0.0404707357439716	0.433898995732684	0.0148399197472891	4.78272072179653e-06	0.011694947844973
LUSC	KRT5	1	0	1	0	4	0	11.3678410994148	11.3678410994148	51.2032504253652	0.229026853542246	0.109733156806759	0.0844273068194101	1.47384283144878e-05	0.817864761186853	0.940361608741061	0.966392235025179	1.81633201783438e-05	0.0394789854809734
LUSC	NFE2L2	2	18	0	0	1	10.8923161033717	0	0	12.4839608091546	8.27537792535971e-06	0.559819528710935	2.01859691638662e-05	0.075047977564755	0.0404707357439716	0.940361608741061	0.0493597410979437	2.18150206514611e-05	0.0426745433983883
LUSC	SYNJ2BP	0	0	0	0	3	0	0	0	155.450964048241	0.707231164126102	0.893445100085863	0.925010275826126	4.51221294750418e-06	0.817864761186853	0.940361608741061	0.966392235025179	5.58738771634371e-05	0.0993640713701051
READ	TP53	0	36	5	1	5	317.989097253445	527.153634835052	527.153634835052	182.373532310952	0	1.56022972319647e-11	0	3.39109994394355e-09	0	1.52606069225847e-07	0	0	0
READ	KRAS	0	20	0	0	0	429.946561378626	0	0	0	0	0.913327088155205	0	1	0	0.968883619332273	0	0	0
READ	APC	0	4	51	1	25	6.76547078618458	756.531408195166	756.531408195166	126.32765775407	0.0729261575592506	0	0	1.1833963962022e-24	0.838419025695445	0	0	0	0
READ	FBXW7	0	9	2	2	1	54.363800242405	156.184470518772	156.184470518772	20.298071110315	4.60990858597299e-07	1.60267788507085e-06	5.53920076473702e-09	0.0474372516040857	0.00180358063517607	0.0104505282625853	2.16715690719571e-05	6.0592861839126e-09	2.96329390824246e-05
READ	SMAD4	0	11	0	0	1	83.3190023095179	0	0	25.9874038808373	2.02738792420831e-09	0.866430647067589	1.28816577404933e-08	0.0373563518886063	9.91494064334075e-06	0.968883619332273	4.19984981199217e-05	1.08054718506168e-08	4.2275328068353e-05
READ	NRAS	0	8	0	0	0	174.882222614119	0	0	0	2.20391593863667e-10	0.918718728851216	1.69181746390024e-09	1	1.43710011972035e-06	0.968883619332273	8.2738333072041e-06	3.58622371798845e-08	0.000116922847285483
READ	PIK3R1	0	0	3	0	2	0	107.541994869584	107.541994869584	39.6442326789049	0.568214059675773	5.83925759947146e-05	0.000138298271020409	0.0018496881813081	0.838419025695445	0.228455114321721	0.338173847212656	4.13868664561612e-06	0.0101968062777461
READ	SOX9	0	0	2	0	2	0	263.873790142218	263.873790142218	56.3569974356982	0.580128834869696	9.97400844903185e-05	0.000291423470291985	0.000934350769277343	0.838419025695445	0.325185922133268	0.518256902350164	4.38836041327662e-06	0.0101968062777461
READ	B2M	0	1	0	1	2	28.1096417331805	208.132933149338	208.132933149338	239.517239101717	0.0498434096222722	0.00549663774076636	0.00544232887980334	5.37233660013169e-05	0.838419025695445	0.968883619332273	0.987316374286416	4.69130234637127e-06	0.0101968062777461
READ	PIK3CA	0	11	0	0	0	44.0348391179259	0	0	0	5.91891296419789e-07	0.775020886331726	2.34275569199749e-06	1	0.00192976292342732	0.968883619332273	0.00654699812097927	3.27146684466761e-05	0.0639964344153879
STAD	TP53	0	36	6	4	16	64.9965603513303	222.402157059034	222.402157059034	79.7152011313697	0	1.4432899320127e-15	0	1.82415069393396e-16	0	2.82336376500325e-11	0	0	0
STAD	ARID1A	0	8	9	1	17	4.52702967685666	96.0634279379332	96.0634279379332	14.5978897959841	0.0394032814620944	4.85522733129073e-12	3.20540261000701e-11	3.1658936610389e-07	0.7603578618222	4.74889785273547e-08	2.09013619523191e-07	4.44089209850063e-16	4.34363656154346e-12
STAD	KRAS	0	13	0	0	0	66.5549266093974	0	0	0	2.34301467116893e-12	0.848318853551714	1.82482917665538e-11	1	2.29170264987033e-08	0.925746801784377	1.78486541768663e-07	4.69472904995882e-10	3.06127632250982e-06
STAD	PIK3CA	0	23	0	0	0	23.0557322149426	0	0	0	2.87613954874644e-09	0.590089875129457	5.77291714431993e-09	1	1.87543472841926e-05	0.925746801784377	2.82324512942966e-05	1.15285665236442e-07	0.00056380454583882
STAD	SMAD4	0	10	2	0	4	16.7800508381583	35.6120975207792	35.6120975207792	14.1988197313561	1.76347922813402e-05	0.00302002129427814	1.25230426596401e-05	0.00097482131610872	0.0862429516518944	0.925746801784377	0.0487207263150065	2.34647157371093e-07	0.000918033538498664
STAD	B2M	1	0	0	1	4	0	35.2705418017816	35.2705418017816	65.4328942619993	0.481099812385277	0.0272559426456129	0.0624662699281221	3.44929652555328e-06	0.7603578618222	0.925746801784377	0.95728298031701	3.52294865635372e-06	0.0114859869359319
STAD	EIF5B	3	4	0	0	11	1.28733939687352	0	0	17.6845660167566	0.711387751374582	0.395755842310422	0.621152051738218	9.24963267452724e-07	0.834402637749704	0.925746801784377	0.95728298031701	8.83054589240206e-06	0.0246775912495956
STAD	PTEN	0	6	0	0	4	13.912681118919	0	0	19.4355131471285	0.000566618474349023	0.755149120739753	0.00220752788466971	0.000324450700286494	0.527818599772171	0.925746801784377	0.95728298031701	1.08504138529586e-05	0.026531974473947
STAD	CDH8	1	12	0	0	4	9.09116736238573	0	0	9.81493413929989	0.000111674121523908	0.659104053073682	0.000401488719143916	0.00333455883034053	0.218456916525069	0.925746801784377	0.604147871068715	1.94442133025774e-05	0.0422630778472243
STAD	EDNRB	1	9	2	0	3	8.52967856409799	24.4899350201309	24.4899350201309	11.04870634818	0.000519944480075751	0.0050223201432773	0.000251959383114064	0.0059810674349812	0.508557695962092	0.925746801784377	0.410735787706444	2.17087353309164e-05	0.0424666280543387
PRAD	TP53	0	30	1	4	13	170.72513964597	302.735685369078	302.735685369078	315.974987935226	0	8.23825008211543e-10	0	3.01681836439119e-20	0	1.61156648106342e-05	0	0	0
PRAD	SPOP	0	50	0	0	1	338.979414049412	0	0	25.5372605633803	0	0.862580414128683	0	0.0378772830480332	0	0.959102797381148	0	0	0
PRAD	FOXA1	1	8	0	0	17	17.9180415361666	0	0	344.186122815115	1.21472619045715e-05	0.878382806769472	6.68460052567488e-05	4.71737175296994e-25	0.0396041228962046	0.959102797381148	0.161332457301722	0	0
PRAD	PTEN	0	3	1	1	8	21.4648597727845	110.135027226308	110.135027226308	189.633122995398	0.00254262320568843	0.000341292893296208	7.42251362700896e-05	1.5178960741949e-12	0.772845830354399	0.959102797381148	0.161332457301722	4.21884749357559e-15	2.06322736673314e-11
PRAD	CDK12	1	6	3	1	7	6.7658309367061	46.6206366056513	46.6206366056513	44.9599657805991	0.00753105790820652	1.61784422318956e-05	2.36260893102802e-05	2.59576993911498e-07	0.796689386244351	0.105494228980114	0.0770289265146169	1.64465330243502e-10	6.43454158044676e-07
PRAD	KDM6A	1	2	2	1	7	2.59638826066642	27.1558877695897	27.1558877695897	46.8778384467645	0.33527635074606	0.000690637229633806	0.00308707384350559	1.99756918567944e-07	0.796689386244351	0.959102797381148	0.977704003362747	1.36940780937067e-08	4.46472592781818e-05
PRAD	KMT2D	1	7	2	0	14	2.93876140951272	10.3414535590598	10.3414535590598	24.2092123433995	0.123827554034672	0.0304715544373247	0.0637742634716398	1.05901425974059e-07	0.796689386244351	0.959102797381148	0.977704003362747	1.33813849667597e-07	0.000373952361028218
PRAD	APC	0	2	6	0	2	2.41961792467299	69.9693986812739	69.9693986812739	6.73450964224164	0.420238068947064	1.96186940026877e-07	8.1320430478371e-07	0.0490861510366734	0.796689386244351	0.00191890446040288	0.00530263420339298	7.19962696127396e-07	0.00176048878270552
PRAD	CDKN1B	0	0	1	0	3	0	134.86998535997	134.86998535997	139.463194824286	0.657979535047709	0.00714425697763643	0.0226678900164996	6.65941833356768e-06	0.796689386244351	0.959102797381148	0.977704003362747	2.5218965187257e-06	0.00546392006476906
PRAD	ERF	0	0	0	0	5	0	0	0	87.2174199568999	0.485533707352703	0.867142559744333	0.774970009210008	2.17150446143473e-07	0.796689386244351	0.959102797381148	0.977704003362747	2.7931295699668e-06	0.00546392006476906
PRAD	SMARCA1	0	3	1	1	4	7.43612312827346	34.7301107128578	34.7301107128578	35.7664713772833	0.0414857073583598	0.00374945917785796	0.00566913853703532	6.24837982659791e-05	0.796689386244351	0.959102797381148	0.977704003362747	5.61571106894032e-06	0.00998677635732823
PRAD	TMPRSS2	2	1	1	0	4	1.81128990300465	18.8503595740566	18.8503595740566	72.2752657454159	0.622078919891204	0.0531725437918149	0.147274958645646	4.42392977044429e-06	0.796689386244351	0.959102797381148	0.977704003362747	9.93194381759821e-06	0.0161907237466547
PRAD	CTNNB1	0	10	0	0	0	34.023826033941	0	0	0	2.21025521107698e-07	0.805780160354884	1.20757537136473e-06	1	0.0014412337479696	0.959102797381148	0.00590564735365923	1.76630794102017e-05	0.0259575858128662
PRAD	KMT2C	3	7	3	0	9	1.77896370107155	6.94352105914224	6.94352105914224	17.5464687299284	0.337212906315418	0.0211711521706198	0.0675167534570655	1.88810700254338e-05	0.796689386244351	0.959102797381148	0.977704003362747	1.85771496462594e-05	0.0259575858128662
PRAD	ZMYM3	0	1	1	1	4	1.95835637283634	40.5105809796439	40.5105809796439	27.8994106664752	0.618529970577093	0.0027321190616818	0.0110655579866602	0.00015425518624538	0.796689386244351	0.959102797381148	0.977704003362747	2.43762133660397e-05	0.0317898323910979
PRAD	LCE2D	0	3	0	0	1	72.4747179377313	0	0	86.2745289303388	6.95978567855082e-05	0.95497146807168	0.000364927889809463	0.0114761488452523	0.161012684640064	0.959972981845893	0.594893281704393	5.60487957079747e-05	0.0685266588524626
PRAD	NKX3-1	0	3	0	0	2	21.9690926013266	0	0	81.5018954150434	0.00238030548246226	0.901483784626961	0.00968259645493008	0.000499022664310895	0.772845830354399	0.959102797381148	0.977704003362747	6.3974869810135e-05	0.0736162590132859
LIHC	TP53	1	57	12	8	19	73.8235724046409	232.282173790417	232.282173790417	259.325607041861	0	0	0	7.85896422411067e-23	0	0	0	0	0
LIHC	CTNNB1	1	84	0	0	4	61.3747448976791	0	0	27.4367049340745	0	0.598911937171668	0	0.000265062572371022	0	0.897501720913435	0	0	0
LIHC	AXIN1	1	3	10	3	12	1.89547228072977	95.0432180967806	95.0432180967806	74.7753534240361	0.429800040854682	2.22044604925031e-16	5.55111512312578e-16	5.16459575207547e-11	0.761681552096085	2.17181828077173e-12	3.61969713461955e-12	0	0
LIHC	ALB	1	16	0	1	22	15.7428121300255	6.88704683040121	6.88704683040121	193.94601914054	3.77574097543132e-08	0.162428970666495	2.4876125381823e-07	1.69626241291748e-22	0.000246203483204625	0.897501720913435	0.00121656691179806	0	0
LIHC	BAP1	1	6	5	0	10	4.47994601863127	36.3804019480853	36.3804019480853	73.6656735216246	0.0247785362699594	3.98668477452624e-06	1.29050017818599e-05	6.21896336356095e-10	0.761681552096085	0.0153668715901177	0.031555955607093	2.68451927354363e-13	1.05029132058121e-09
LIHC	RB1	1	5	1	5	11	3.28705475509937	25.7880935293003	25.7880935293003	63.6744196317164	0.0902414004822876	4.71328236073543e-06	2.62107292350322e-05	7.43470476985432e-10	0.761681552096085	0.0153668715901177	0.0569704761439667	6.34714503178202e-13	2.069380851862e-09
LIHC	RPS6KA3	0	8	4	2	5	9.03714527799175	46.2953872105844	46.2953872105844	36.2860605066032	0.000923980769936716	4.31674907597213e-07	4.64943285205521e-07	2.64813151541145e-05	0.657275755365588	0.00273718582884586	0.00181904410903808	3.21602744435268e-10	8.98741840948958e-07
LIHC	ARID1A	3	7	5	1	12	1.3862313360399	15.7575326091721	15.7575326091721	28.2288407720661	0.569145570937845	2.83506199647565e-05	0.000116751406843418	5.17341460436073e-07	0.771548022107859	0.0554594827750567	0.134346530627703	1.48162204727242e-09	3.62293631109289e-06
LIHC	CDKN2A	0	6	0	1	3	20.8964426575102	55.8957389332165	55.8957389332165	96.0284672692606	3.63255158135622e-05	0.0168619321213586	3.09684590964476e-05	2.80289803231933e-05	0.118433290057484	0.897501720913435	0.0605804996844709	1.89789709503785e-08	4.12518477479227e-05
LIHC	ACVR2A	1	2	2	1	6	2.20117366803375	26.7375225418762	26.7375225418762	62.7734727674544	0.39946339641144	0.000539312281939375	0.00245684951936431	4.5115943257204e-07	0.761681552096085	0.527501342964902	0.935301816008223	2.39646298361151e-08	4.26971037472892e-05
LIHC	KEAP1	0	13	1	0	4	15.1451060214923	15.7936585519867	15.7936585519867	34.416602669303	2.42198827060669e-06	0.0687941384847574	9.33905570033033e-06	0.000118919177950116	0.011844733637402	0.897501720913435	0.0260986582299803	2.40092087322452e-08	4.26971037472892e-05
LIHC	ARID2	1	7	5	2	5	2.80682564051864	28.8931588956288	28.8931588956288	14.6448642894297	0.107992523172937	5.59694474766559e-07	3.62826594202392e-06	0.00108142559581633	0.761681552096085	0.00273718582884586	0.0118293563929787	7.98717360028789e-08	0.000130204241640693
LIHC	TSC2	0	1	5	0	3	0.545521157387157	25.7390729349685	25.7390729349685	8.9229991710375	0.601922947336966	4.27729999805671e-05	3.64575017682833e-05	0.0160030255668151	0.781606463302639	0.0661809184439032	0.064834695417378	8.95818815715987e-06	0.0134800059023355
LIHC	KRTAP22-1	0	0	2	0	1	0	388.149507802896	388.149507802896	109.746819736298	0.708180211820618	1.72828864101193e-05	8.56450419878252e-05	0.00902930385751821	0.833689673444961	0.0422609779943443	0.111692554091056	1.16558532339273e-05	0.0162865572115775
LIHC	APOB	3	16	2	0	15	2.22906939695691	3.3843108831004	3.3843108831004	17.6739510311523	0.0908693795602771	0.186644546800911	0.167921210587757	8.82038326654823e-06	0.761681552096085	0.897501720913435	0.935301816008223	2.13618938531557e-05	0.0278587578370288
LIHC	BRD7	0	1	3	0	3	1.25897729404215	27.0802002587569	27.0802002587569	24.7056393587072	0.8502053093349	0.000728524676293918	0.00285302074126126	0.00127829271701562	0.922359383784165	0.632849982997469	0.935301816008223	4.93132411352182e-05	0.0602916014429461
KICH	TP53	0	12	4	3	1	259.145654937475	1779.34288185109	1779.34288185109	278.902553453315	0	0	0	0.00353823184173294	0	0	0	0	0
KICH	PTEN	0	2	1	0	2	62.9891934009533	220.343746427049	220.343746427049	543.99804980498	0.00038396277247621	0.00302453160116078	2.28350072974948e-05	4.8826434967633e-05	0.91493052119472	0.986305044095557	0.223349206376796	2.40990791766649e-08	0.000235713093426959
HNSC	TP53	0	13	5	4	8	97.4972821082748	602.656347419016	602.656347419016	544.066064864595	2.29372076887557e-13	0	0	1.92419915632842e-13	4.4869765680744e-09	0	0	0	0
HNSC	FAT1	1	3	11	1	3	1.62185540038332	77.4478509399106	77.4478509399106	17.5094230197656	0.577561735037408	1.81188397618826e-13	1.34559030584569e-13	0.00652247174061398	0.820949876576631	1.77220371710973e-09	1.31612187814767e-09	3.13082892944294e-14	3.06226377588814e-10
HNSC	CDKN2A	0	0	3	0	3	0	715.689344819617	715.689344819617	478.486673117523	0.714364789070174	6.35169516982614e-08	3.5774149109713e-07	7.25434902667551e-07	0.820949876576631	0.00041417286970713	0.00174953476221051	7.78033193427063e-12	5.07329510994007e-08
HNSC	AJUBA	0	0	2	1	3	0	189.357130606487	189.357130606487	149.138703309358	0.556092263250657	3.82520474329073e-06	1.32441765918756e-05	2.21305957428903e-05	0.820949876576631	0.0124714425313756	0.0370117974986101	6.72682698432681e-09	3.28975473668502e-05
HNSC	FBXW7	0	3	2	0	4	13.6228254411008	69.9041284920852	69.9041284920852	151.38561409368	0.00921206061803037	0.000900302094991923	0.000528234924849991	2.37459027640203e-06	0.820949876576631	0.960889375676695	0.73809511427968	2.69641469152759e-08	0.000105494528391326
HNSC	PIK3CA	0	14	0	0	0	44.3020086829709	0	0	0	7.91640419883777e-10	0.758625808786769	4.02575639490976e-09	1	7.74303494688322e-06	0.960889375676695	2.62506155324083e-05	8.18458538720535e-08	0.000266844765574185
HNSC	KRT5	1	0	0	0	5	0	0	0	226.694193693581	0.437466175037816	0.826847643438692	0.724336707240409	5.08583199343027e-08	0.820949876576631	0.960889375676695	0.983620098999617	6.67393697528773e-07	0.00186507935872255
HNSC	KMT2D	1	2	7	0	1	0.945966088144364	33.5133550349605	33.5133550349605	4.83843512000384	0.953998301507584	6.06386611590182e-07	5.61920230679469e-07	0.155705003872018	0.955267955266756	0.00237242697918543	0.00205234412869167	1.50941647103497e-06	0.00369090062579827
HNSC	NOTCH1	0	5	2	0	5	7.33816626960388	41.0784019923585	41.0784019923585	52.4163804667083	0.0198580655230219	0.00271000968082225	0.00313588235442719	3.92877936135926e-05	0.820949876576631	0.960889375676695	0.983620098999617	2.08327528383734e-06	0.00452811456693622
HNSC	CASP8	0	0	4	0	0	0	189.984495136684	189.984495136684	0	0.581148921019496	1.69106039948907e-07	6.29489048775689e-07	1	0.820949876576631	0.000827013088370132	0.00205234412869167	9.61755865414027e-06	0.0188138682392292
HNSC	NFE2L2	0	6	0	0	1	31.1882191634761	0	0	44.2165902550846	1.93001390789149e-05	0.843277860474118	9.87856644419915e-05	0.0218091721177598	0.125849773553911	0.960889375676695	0.214716129757138	3.02654453997464e-05	0.0538229675372581
THYM	GTF2I	0	15	0	0	0	374.248636021654	0	0	0	0	0.915960710607513	0	1	0	0.990096656361975	0	0	0
THYM	HRAS	0	3	0	0	1	265.247162024478	0	0	225.422150849565	1.65581827871186e-06	0.970358787314849	1.03199816020583e-05	0.00442621108789901	0.0161955585840807	0.990096656361975	0.100939740049732	8.17718573409287e-07	0.00799810536651624
KIRP	CUL3	0	4	4	1	4	7.71464672806504	83.6324440995968	83.6324440995968	29.6578174710275	0.00666741256807923	3.77399711481985e-08	3.93302801438011e-08	4.14782108168276e-05	0.752293180249565	0.000738269315601059	0.000384689470086519	4.59088322912748e-11	8.98068577281919e-07
KIRP	NF2	0	0	1	2	4	0	59.4615525524745	59.4615525524745	38.266546367819	0.381165630636538	3.7515598376836e-05	0.000108012527289425	1.57378755664586e-05	0.752293180249565	0.183470033861917	0.337795725889253	3.60252165876318e-08	0.000352362643443627
KIRP	MET	0	16	0	0	0	17.8570184720655	0	0	0	1.0240767123193e-09	0.681225812228975	5.80928316562535e-09	1	2.00329886463901e-05	0.939480358496337	0.000113641197285963	1.15975417491754e-07	0.000756237038991229
KIRP	KDM6A	0	1	3	1	4	1.11482616234476	35.7302859818281	35.7302859818281	15.9488542903637	0.922695173722785	2.01299727056181e-05	9.88727426337599e-05	0.000410946263704383	0.933334866764834	0.168596057716879	0.337795725889253	7.32125740143807e-07	0.00314702015459505
KIRP	ATP1B1	0	4	0	0	3	19.2048861414167	0	0	56.2669283763655	0.000230511652111409	0.82457651269585	0.00108420130151898	4.75727065313545e-05	0.751544823100565	0.939480358496337	0.952753216469759	9.17072189743351e-07	0.00314702015459505
KIRP	PTEN	0	2	1	0	4	7.31122565029539	31.3139085927475	31.3139085927475	56.4526278099508	0.0472648604004504	0.0292076376645791	0.0169909409405362	3.51534900220109e-06	0.752293180249565	0.939480358496337	0.952753216469759	1.05322967769439e-06	0.00314702015459505
KIRP	SETD2	0	4	1	1	8	2.5966146997824	13.1992273151323	13.1992273151323	17.7831279806785	0.177756192151271	0.0146281725893267	0.0327590872400485	1.9573396771096e-06	0.752293180249565	0.939480358496337	0.952753216469759	1.12611906155635e-06	0.00314702015459505
KIRP	PBRM1	0	3	3	1	4	2.78413397966482	33.5510886251242	33.5510886251242	13.4951843995385	0.193134501299423	2.58556473341498e-05	0.000120875681485777	0.000745788462641327	0.752293180249565	0.168596057716879	0.337795725889253	1.55250695443865e-06	0.0037962676303411
ESCA	TP53	0	17	5	1	3	183.11942803966	761.484332453544	761.484332453544	145.578309974753	0	2.72004641033163e-14	0	3.72293486959784e-06	0	5.32095478789074e-10	0	0	0
ESCA	CDKN2A	0	1	0	0	3	16.2462347187399	0	0	341.415798393171	0.0673750678096001	0.942442947251896	0.187001613209513	2.94471648244992e-07	0.858082270425878	0.975112706465142	0.990987302608669	9.75490761279119e-07	0.00954127513607106
ESCA	ZNF750	0	0	2	0	2	0	245.86351476658	245.86351476658	52.8157036188331	0.577576196046813	4.64873519694375e-05	0.00018556749386156	0.000976466013672923	0.858082270425878	0.230241454149049	0.623663094901711	2.99409344595158e-06	0.0195234853299016
CHOL	PBRM1	0	0	3	0	3	0	572.403011582674	572.403011582674	173.978458339997	0.757706219624745	6.86052740395127e-07	3.20888262228536e-06	0.000171802560841331	0.955113028897184	0.0134205637076095	0.0313860809285731	1.23041998811857e-08	0.000240694758075755
CHOL	BAP1	0	2	1	0	3	89.1479513236496	509.305637126778	509.305637126778	402.772047389856	0.0014114026446721	0.00241347024018868	0.000180720720932559	1.74729108543768e-05	0.955113028897184	0.990976415765485	0.783307494396552	6.49650280237779e-08	0.000635422939100572
CHOL	IDH1	0	5	0	0	0	395.380484017022	0	0	0	5.84127946012813e-09	0.960539007156479	4.32508397985032e-08	1	0.000114267108799027	0.990976415765485	0.000846072928138319	7.76622856912823e-07	0.00506409877564288
CHOL	EPHA2	0	2	1	0	2	65.2999555892131	406.008304778538	406.008304778538	200.630224902487	0.00266760666379906	0.00308814558371484	0.000399367257078453	0.000539381662271186	0.955113028897184	0.990976415765485	0.976552785371088	3.52213027254855e-06	0.0172249780978987
